datetime,arrivals,departures,occupancy,day_of_week,dow_name,bin_of_day,bin_of_week
2015-04-11 21:00:00,2.000000,4.000000,0.516667,5,Saturday,21,141
2015-04-11 22:00:00,2.000000,2.000000,0.266667,5,Saturday,22,142
2015-04-11 23:00:00,0.000000,0.000000,0.000000,5,Saturday,23,143
2015-04-12 00:00:00,1.000000,1.000000,0.133333,6,Sunday,0,144
2015-04-12 01:00:00,2.000000,2.000000,0.266667,6,Sunday,1,145
2015-04-12 02:00:00,2.000000,2.000000,0.166667,6,Sunday,2,146
2015-04-12 03:00:00,0.000000,0.000000,0.000000,6,Sunday,3,147
2015-04-12 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
2015-04-12 05:00:00,1.000000,0.000000,0.050000,6,Sunday,5,149
2015-04-12 06:00:00,2.000000,2.000000,0.183333,6,Sunday,6,150
2015-04-12 07:00:00,6.000000,3.000000,1.333333,6,Sunday,7,151
2015-04-12 08:00:00,3.000000,4.000000,3.883333,6,Sunday,8,152
2015-04-12 09:00:00,9.000000,6.000000,2.950000,6,Sunday,9,153
2015-04-12 10:00:00,15.000000,9.000000,7.650000,6,Sunday,10,154
2015-04-12 11:00:00,25.000000,26.000000,13.450000,6,Sunday,11,155
2015-04-12 12:00:00,37.000000,28.000000,16.033333,6,Sunday,12,156
2015-04-12 13:00:00,32.000000,37.000000,17.900000,6,Sunday,13,157
2015-04-12 14:00:00,18.000000,18.000000,15.333333,6,Sunday,14,158
2015-04-12 15:00:00,27.000000,26.000000,15.700000,6,Sunday,15,159
2015-04-12 16:00:00,21.000000,22.000000,16.283333,6,Sunday,16,160
2015-04-12 17:00:00,13.000000,23.000000,11.183333,6,Sunday,17,161
2015-04-12 18:00:00,15.000000,15.000000,5.583333,6,Sunday,18,162
2015-04-12 19:00:00,10.000000,7.000000,4.900000,6,Sunday,19,163
2015-04-12 20:00:00,8.000000,14.000000,3.216667,6,Sunday,20,164
2015-04-12 21:00:00,5.000000,7.000000,2.266667,6,Sunday,21,165
2015-04-12 22:00:00,3.000000,3.000000,0.383333,6,Sunday,22,166
2015-04-12 23:00:00,0.000000,0.000000,0.000000,6,Sunday,23,167
2015-04-13 00:00:00,3.000000,3.000000,0.866667,0,Monday,0,0
2015-04-13 01:00:00,0.000000,0.000000,0.000000,0,Monday,1,1
2015-04-13 02:00:00,0.000000,0.000000,0.000000,0,Monday,2,2
2015-04-13 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
2015-04-13 04:00:00,1.000000,1.000000,0.200000,0,Monday,4,4
2015-04-13 05:00:00,5.000000,4.000000,0.783333,0,Monday,5,5
2015-04-13 06:00:00,4.000000,5.000000,0.500000,0,Monday,6,6
2015-04-13 07:00:00,24.000000,17.000000,3.650000,0,Monday,7,7
2015-04-13 08:00:00,35.000000,33.000000,5.266667,0,Monday,8,8
2015-04-13 09:00:00,33.000000,41.000000,5.200000,0,Monday,9,9
2015-04-13 10:00:00,14.000000,8.000000,2.700000,0,Monday,10,10
2015-04-13 11:00:00,15.000000,20.000000,4.000000,0,Monday,11,11
2015-04-13 12:00:00,8.000000,9.000000,2.000000,0,Monday,12,12
2015-04-13 13:00:00,10.000000,11.000000,2.050000,0,Monday,13,13
2015-04-13 14:00:00,4.000000,2.000000,0.816667,0,Monday,14,14
2015-04-13 15:00:00,7.000000,9.000000,1.066667,0,Monday,15,15
2015-04-13 16:00:00,9.000000,7.000000,1.266667,0,Monday,16,16
2015-04-13 17:00:00,18.000000,17.000000,4.283333,0,Monday,17,17
2015-04-13 18:00:00,11.000000,13.000000,1.933333,0,Monday,18,18
2015-04-13 19:00:00,5.000000,5.000000,0.816667,0,Monday,19,19
2015-04-13 20:00:00,8.000000,9.000000,0.816667,0,Monday,20,20
2015-04-13 21:00:00,3.000000,2.000000,0.216667,0,Monday,21,21
2015-04-13 22:00:00,3.000000,4.000000,0.650000,0,Monday,22,22
2015-04-13 23:00:00,1.000000,1.000000,0.050000,0,Monday,23,23
2015-04-14 00:00:00,0.000000,0.000000,0.000000,1,Tuesday,0,24
2015-04-14 01:00:00,0.000000,0.000000,0.000000,1,Tuesday,1,25
2015-04-14 02:00:00,3.000000,0.000000,0.150000,1,Tuesday,2,26
2015-04-14 03:00:00,0.000000,3.000000,1.200000,1,Tuesday,3,27
2015-04-14 04:00:00,0.000000,0.000000,0.000000,1,Tuesday,4,28
2015-04-14 05:00:00,3.000000,2.000000,0.400000,1,Tuesday,5,29
2015-04-14 06:00:00,5.000000,6.000000,0.650000,1,Tuesday,6,30
2015-04-14 07:00:00,20.000000,15.000000,2.766667,1,Tuesday,7,31
2015-04-14 08:00:00,51.000000,49.000000,7.266667,1,Tuesday,8,32
2015-04-14 09:00:00,31.000000,32.000000,5.250000,1,Tuesday,9,33
2015-04-14 10:00:00,14.000000,17.000000,5.483333,1,Tuesday,10,34
2015-04-14 11:00:00,22.000000,24.000000,3.733333,1,Tuesday,11,35
2015-04-14 12:00:00,20.000000,18.000000,3.000000,1,Tuesday,12,36
2015-04-14 13:00:00,12.000000,10.000000,3.483333,1,Tuesday,13,37
2015-04-14 14:00:00,14.000000,14.000000,4.250000,1,Tuesday,14,38
2015-04-14 15:00:00,7.000000,12.000000,1.833333,1,Tuesday,15,39
2015-04-14 16:00:00,21.000000,18.000000,2.466667,1,Tuesday,16,40
2015-04-14 17:00:00,25.000000,22.000000,4.283333,1,Tuesday,17,41
2015-04-14 18:00:00,31.000000,33.000000,6.016667,1,Tuesday,18,42
2015-04-14 19:00:00,19.000000,22.000000,3.016667,1,Tuesday,19,43
2015-04-14 20:00:00,16.000000,16.000000,2.466667,1,Tuesday,20,44
2015-04-14 21:00:00,2.000000,2.000000,0.166667,1,Tuesday,21,45
2015-04-14 22:00:00,3.000000,4.000000,0.350000,1,Tuesday,22,46
2015-04-14 23:00:00,2.000000,2.000000,0.216667,1,Tuesday,23,47
2015-04-15 00:00:00,1.000000,1.000000,0.050000,2,Wednesday,0,48
2015-04-15 01:00:00,0.000000,0.000000,0.000000,2,Wednesday,1,49
2015-04-15 02:00:00,0.000000,0.000000,0.000000,2,Wednesday,2,50
2015-04-15 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
2015-04-15 04:00:00,1.000000,1.000000,0.216667,2,Wednesday,4,52
2015-04-15 05:00:00,2.000000,2.000000,0.233333,2,Wednesday,5,53
2015-04-15 06:00:00,5.000000,4.000000,0.516667,2,Wednesday,6,54
2015-04-15 07:00:00,26.000000,20.000000,4.233333,2,Wednesday,7,55
2015-04-15 08:00:00,34.000000,39.000000,5.133333,2,Wednesday,8,56
2015-04-15 09:00:00,42.000000,40.000000,6.350000,2,Wednesday,9,57
2015-04-15 10:00:00,15.000000,17.000000,2.483333,2,Wednesday,10,58
2015-04-15 11:00:00,13.000000,10.000000,4.166667,2,Wednesday,11,59
2015-04-15 12:00:00,20.000000,18.000000,6.500000,2,Wednesday,12,60
2015-04-15 13:00:00,13.000000,17.000000,4.050000,2,Wednesday,13,61
2015-04-15 14:00:00,14.000000,15.000000,3.066667,2,Wednesday,14,62
2015-04-15 15:00:00,21.000000,13.000000,4.783333,2,Wednesday,15,63
2015-04-15 16:00:00,24.000000,29.000000,8.450000,2,Wednesday,16,64
2015-04-15 17:00:00,38.000000,35.000000,8.183333,2,Wednesday,17,65
2015-04-15 18:00:00,27.000000,28.000000,9.250000,2,Wednesday,18,66
2015-04-15 19:00:00,34.000000,33.000000,11.166667,2,Wednesday,19,67
2015-04-15 20:00:00,12.000000,17.000000,4.016667,2,Wednesday,20,68
2015-04-15 21:00:00,8.000000,10.000000,1.266667,2,Wednesday,21,69
2015-04-15 22:00:00,4.000000,4.000000,0.566667,2,Wednesday,22,70
2015-04-15 23:00:00,3.000000,4.000000,0.616667,2,Wednesday,23,71
2015-04-16 00:00:00,0.000000,0.000000,0.000000,3,Thursday,0,72
2015-04-16 01:00:00,0.000000,0.000000,0.000000,3,Thursday,1,73
2015-04-16 02:00:00,2.000000,0.000000,0.383333,3,Thursday,2,74
2015-04-16 03:00:00,0.000000,2.000000,0.350000,3,Thursday,3,75
2015-04-16 04:00:00,1.000000,1.000000,0.233333,3,Thursday,4,76
2015-04-16 05:00:00,0.000000,0.000000,0.000000,3,Thursday,5,77
2015-04-16 06:00:00,7.000000,7.000000,1.050000,3,Thursday,6,78
2015-04-16 07:00:00,27.000000,18.000000,3.133333,3,Thursday,7,79
2015-04-16 08:00:00,35.000000,36.000000,5.683333,3,Thursday,8,80
2015-04-16 09:00:00,51.000000,52.000000,6.850000,3,Thursday,9,81
2015-04-16 10:00:00,19.000000,25.000000,3.283333,3,Thursday,10,82
2015-04-16 11:00:00,28.000000,21.000000,6.750000,3,Thursday,11,83
2015-04-16 12:00:00,27.000000,21.000000,9.316667,3,Thursday,12,84
2015-04-16 13:00:00,24.000000,29.000000,12.783333,3,Thursday,13,85
2015-04-16 14:00:00,21.000000,16.000000,9.833333,3,Thursday,14,86
2015-04-16 15:00:00,29.000000,28.000000,16.583333,3,Thursday,15,87
2015-04-16 16:00:00,36.000000,41.000000,11.316667,3,Thursday,16,88
2015-04-16 17:00:00,59.000000,55.000000,15.916667,3,Thursday,17,89
2015-04-16 18:00:00,32.000000,33.000000,9.016667,3,Thursday,18,90
2015-04-16 19:00:00,40.000000,42.000000,9.966667,3,Thursday,19,91
2015-04-16 20:00:00,14.000000,25.000000,3.466667,3,Thursday,20,92
2015-04-16 21:00:00,8.000000,5.000000,1.333333,3,Thursday,21,93
2015-04-16 22:00:00,8.000000,10.000000,1.800000,3,Thursday,22,94
2015-04-16 23:00:00,0.000000,1.000000,0.133333,3,Thursday,23,95
2015-04-17 00:00:00,2.000000,2.000000,0.366667,4,Friday,0,96
2015-04-17 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
2015-04-17 02:00:00,2.000000,1.000000,0.150000,4,Friday,2,98
2015-04-17 03:00:00,0.000000,1.000000,0.016667,4,Friday,3,99
2015-04-17 04:00:00,0.000000,0.000000,0.000000,4,Friday,4,100
2015-04-17 05:00:00,0.000000,0.000000,0.000000,4,Friday,5,101
2015-04-17 06:00:00,12.000000,11.000000,1.583333,4,Friday,6,102
2015-04-17 07:00:00,19.000000,14.000000,2.800000,4,Friday,7,103
2015-04-17 08:00:00,35.000000,35.000000,5.500000,4,Friday,8,104
2015-04-17 09:00:00,33.000000,34.000000,5.350000,4,Friday,9,105
2015-04-17 10:00:00,36.000000,32.000000,6.716667,4,Friday,10,106
2015-04-17 11:00:00,43.000000,34.000000,11.783333,4,Friday,11,107
2015-04-17 12:00:00,31.000000,34.000000,15.933333,4,Friday,12,108
2015-04-17 13:00:00,39.000000,37.000000,16.800000,4,Friday,13,109
2015-04-17 14:00:00,44.000000,34.000000,19.433333,4,Friday,14,110
2015-04-17 15:00:00,36.000000,33.000000,23.550000,4,Friday,15,111
2015-04-17 16:00:00,51.000000,54.000000,26.416667,4,Friday,16,112
2015-04-17 17:00:00,73.000000,78.000000,26.050000,4,Friday,17,113
2015-04-17 18:00:00,45.000000,48.000000,17.383333,4,Friday,18,114
2015-04-17 19:00:00,20.000000,31.000000,11.950000,4,Friday,19,115
2015-04-17 20:00:00,24.000000,22.000000,8.300000,4,Friday,20,116
2015-04-17 21:00:00,29.000000,35.000000,9.600000,4,Friday,21,117
2015-04-17 22:00:00,22.000000,17.000000,3.933333,4,Friday,22,118
2015-04-17 23:00:00,28.000000,30.000000,7.783333,4,Friday,23,119
2015-04-18 00:00:00,2.000000,7.000000,2.483333,5,Saturday,0,120
2015-04-18 01:00:00,0.000000,2.000000,0.233333,5,Saturday,1,121
2015-04-18 02:00:00,2.000000,2.000000,0.233333,5,Saturday,2,122
2015-04-18 03:00:00,0.000000,0.000000,0.000000,5,Saturday,3,123
2015-04-18 04:00:00,0.000000,0.000000,0.000000,5,Saturday,4,124
2015-04-18 05:00:00,0.000000,0.000000,0.000000,5,Saturday,5,125
2015-04-18 06:00:00,4.000000,3.000000,0.683333,5,Saturday,6,126
2015-04-18 07:00:00,16.000000,15.000000,3.533333,5,Saturday,7,127
2015-04-18 08:00:00,28.000000,23.000000,4.633333,5,Saturday,8,128
2015-04-18 09:00:00,24.000000,22.000000,8.050000,5,Saturday,9,129
2015-04-18 10:00:00,43.000000,38.000000,13.200000,5,Saturday,10,130
2015-04-18 11:00:00,45.000000,35.000000,17.383333,5,Saturday,11,131
2015-04-18 12:00:00,75.000000,60.000000,25.183333,5,Saturday,12,132
2015-04-18 13:00:00,62.000000,59.000000,35.833333,5,Saturday,13,133
2015-04-18 14:00:00,96.000000,84.000000,53.133333,5,Saturday,14,134
2015-04-18 15:00:00,92.000000,78.000000,62.350000,5,Saturday,15,135
2015-04-18 16:00:00,59.000000,72.000000,64.416667,5,Saturday,16,136
2015-04-18 17:00:00,46.000000,67.000000,49.483333,5,Saturday,17,137
2015-04-18 18:00:00,58.000000,50.000000,37.516667,5,Saturday,18,138
2015-04-18 19:00:00,51.000000,71.000000,30.633333,5,Saturday,19,139
2015-04-18 20:00:00,18.000000,30.000000,13.816667,5,Saturday,20,140
2015-04-18 21:00:00,9.000000,15.000000,5.550000,5,Saturday,21,141
2015-04-18 22:00:00,5.000000,5.000000,5.550000,5,Saturday,22,142
2015-04-18 23:00:00,11.000000,10.000000,3.433333,5,Saturday,23,143
2015-04-19 00:00:00,3.000000,6.000000,0.816667,6,Sunday,0,144
2015-04-19 01:00:00,1.000000,2.000000,0.383333,6,Sunday,1,145
2015-04-19 02:00:00,2.000000,3.000000,0.683333,6,Sunday,2,146
2015-04-19 03:00:00,0.000000,0.000000,0.000000,6,Sunday,3,147
2015-04-19 04:00:00,2.000000,2.000000,0.216667,6,Sunday,4,148
2015-04-19 05:00:00,2.000000,1.000000,0.133333,6,Sunday,5,149
2015-04-19 06:00:00,2.000000,2.000000,0.616667,6,Sunday,6,150
2015-04-19 07:00:00,20.000000,16.000000,5.033333,6,Sunday,7,151
2015-04-19 08:00:00,25.000000,15.000000,7.800000,6,Sunday,8,152
2015-04-19 09:00:00,46.000000,39.000000,18.916667,6,Sunday,9,153
2015-04-19 10:00:00,49.000000,48.000000,17.783333,6,Sunday,10,154
2015-04-19 11:00:00,61.000000,62.000000,23.883333,6,Sunday,11,155
2015-04-19 12:00:00,84.000000,62.000000,37.150000,6,Sunday,12,156
2015-04-19 13:00:00,78.000000,75.000000,49.250000,6,Sunday,13,157
2015-04-19 14:00:00,80.000000,78.000000,49.266667,6,Sunday,14,158
2015-04-19 15:00:00,56.000000,69.000000,42.033333,6,Sunday,15,159
2015-04-19 16:00:00,63.000000,58.000000,35.250000,6,Sunday,16,160
2015-04-19 17:00:00,62.000000,70.000000,29.566667,6,Sunday,17,161
2015-04-19 18:00:00,43.000000,55.000000,24.966667,6,Sunday,18,162
2015-04-19 19:00:00,33.000000,41.000000,16.500000,6,Sunday,19,163
2015-04-19 20:00:00,15.000000,21.000000,9.100000,6,Sunday,20,164
2015-04-19 21:00:00,18.000000,15.000000,7.000000,6,Sunday,21,165
2015-04-19 22:00:00,4.000000,8.000000,8.766667,6,Sunday,22,166
2015-04-19 23:00:00,5.000000,11.000000,6.050000,6,Sunday,23,167
2015-04-20 00:00:00,5.000000,5.000000,1.183333,0,Monday,0,0
2015-04-20 01:00:00,5.000000,3.000000,1.366667,0,Monday,1,1
2015-04-20 02:00:00,0.000000,2.000000,0.066667,0,Monday,2,2
2015-04-20 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
2015-04-20 04:00:00,1.000000,1.000000,0.233333,0,Monday,4,4
2015-04-20 05:00:00,3.000000,3.000000,0.383333,0,Monday,5,5
2015-04-20 06:00:00,7.000000,5.000000,0.900000,0,Monday,6,6
2015-04-20 07:00:00,30.000000,22.000000,4.266667,0,Monday,7,7
2015-04-20 08:00:00,58.000000,49.000000,10.166667,0,Monday,8,8
2015-04-20 09:00:00,58.000000,52.000000,17.933333,0,Monday,9,9
2015-04-20 10:00:00,36.000000,52.000000,21.450000,0,Monday,10,10
2015-04-20 11:00:00,61.000000,51.000000,19.333333,0,Monday,11,11
2015-04-20 12:00:00,54.000000,48.000000,22.600000,0,Monday,12,12
2015-04-20 13:00:00,68.000000,61.000000,24.250000,0,Monday,13,13
2015-04-20 14:00:00,67.000000,64.000000,35.833333,0,Monday,14,14
2015-04-20 15:00:00,81.000000,78.000000,33.550000,0,Monday,15,15
2015-04-20 16:00:00,60.000000,71.000000,28.383333,0,Monday,16,16
2015-04-20 17:00:00,94.000000,97.000000,34.900000,0,Monday,17,17
2015-04-20 18:00:00,85.000000,78.000000,30.016667,0,Monday,18,18
2015-04-20 19:00:00,53.000000,59.000000,27.566667,0,Monday,19,19
2015-04-20 20:00:00,51.000000,63.000000,23.516667,0,Monday,20,20
2015-04-20 21:00:00,20.000000,27.000000,9.050000,0,Monday,21,21
2015-04-20 22:00:00,27.000000,23.000000,7.733333,0,Monday,22,22
2015-04-20 23:00:00,17.000000,23.000000,4.866667,0,Monday,23,23
2015-04-21 00:00:00,3.000000,7.000000,0.450000,1,Tuesday,0,24
2015-04-21 01:00:00,9.000000,7.000000,1.183333,1,Tuesday,1,25
2015-04-21 02:00:00,0.000000,2.000000,0.233333,1,Tuesday,2,26
2015-04-21 03:00:00,0.000000,0.000000,0.000000,1,Tuesday,3,27
2015-04-21 04:00:00,2.000000,2.000000,0.250000,1,Tuesday,4,28
2015-04-21 05:00:00,2.000000,2.000000,0.183333,1,Tuesday,5,29
2015-04-21 06:00:00,8.000000,6.000000,0.950000,1,Tuesday,6,30
2015-04-21 07:00:00,39.000000,29.000000,6.283333,1,Tuesday,7,31
2015-04-21 08:00:00,75.000000,69.000000,10.950000,1,Tuesday,8,32
2015-04-21 09:00:00,46.000000,53.000000,12.900000,1,Tuesday,9,33
2015-04-21 10:00:00,33.000000,32.000000,9.483333,1,Tuesday,10,34
2015-04-21 11:00:00,36.000000,41.000000,9.333333,1,Tuesday,11,35
2015-04-21 12:00:00,51.000000,48.000000,14.316667,1,Tuesday,12,36
2015-04-21 13:00:00,35.000000,40.000000,8.783333,1,Tuesday,13,37
2015-04-21 14:00:00,58.000000,37.000000,14.216667,1,Tuesday,14,38
2015-04-21 15:00:00,46.000000,47.000000,25.033333,1,Tuesday,15,39
2015-04-21 16:00:00,46.000000,52.000000,19.216667,1,Tuesday,16,40
2015-04-21 17:00:00,45.000000,53.000000,10.933333,1,Tuesday,17,41
2015-04-21 18:00:00,30.000000,36.000000,6.833333,1,Tuesday,18,42
2015-04-21 19:00:00,15.000000,16.000000,3.883333,1,Tuesday,19,43
2015-04-21 20:00:00,0.000000,4.000000,0.116667,1,Tuesday,20,44
2015-04-21 21:00:00,1.000000,1.000000,0.116667,1,Tuesday,21,45
2015-04-21 22:00:00,2.000000,1.000000,0.350000,1,Tuesday,22,46
2015-04-21 23:00:00,1.000000,1.000000,0.466667,1,Tuesday,23,47
2015-04-22 00:00:00,1.000000,2.000000,0.216667,2,Wednesday,0,48
2015-04-22 01:00:00,3.000000,2.000000,0.300000,2,Wednesday,1,49
2015-04-22 02:00:00,1.000000,2.000000,0.466667,2,Wednesday,2,50
2015-04-22 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
2015-04-22 04:00:00,2.000000,2.000000,0.283333,2,Wednesday,4,52
2015-04-22 05:00:00,7.000000,7.000000,0.766667,2,Wednesday,5,53
2015-04-22 06:00:00,9.000000,5.000000,1.466667,2,Wednesday,6,54
2015-04-22 07:00:00,31.000000,24.000000,5.250000,2,Wednesday,7,55
2015-04-22 08:00:00,69.000000,61.000000,9.583333,2,Wednesday,8,56
2015-04-22 09:00:00,39.000000,53.000000,9.100000,2,Wednesday,9,57
2015-04-22 10:00:00,29.000000,31.000000,5.683333,2,Wednesday,10,58
2015-04-22 11:00:00,21.000000,17.000000,3.600000,2,Wednesday,11,59
2015-04-22 12:00:00,37.000000,29.000000,11.116667,2,Wednesday,12,60
2015-04-22 13:00:00,30.000000,30.000000,14.400000,2,Wednesday,13,61
2015-04-22 14:00:00,15.000000,19.000000,7.983333,2,Wednesday,14,62
2015-04-22 15:00:00,48.000000,44.000000,18.766667,2,Wednesday,15,63
2015-04-22 16:00:00,34.000000,34.000000,15.716667,2,Wednesday,16,64
2015-04-22 17:00:00,48.000000,53.000000,14.850000,2,Wednesday,17,65
2015-04-22 18:00:00,33.000000,37.000000,8.783333,2,Wednesday,18,66
2015-04-22 19:00:00,27.000000,26.000000,7.833333,2,Wednesday,19,67
2015-04-22 20:00:00,19.000000,21.000000,5.366667,2,Wednesday,20,68
2015-04-22 21:00:00,8.000000,10.000000,3.266667,2,Wednesday,21,69
2015-04-22 22:00:00,8.000000,9.000000,1.833333,2,Wednesday,22,70
2015-04-22 23:00:00,3.000000,5.000000,0.833333,2,Wednesday,23,71
2015-04-23 00:00:00,2.000000,2.000000,0.216667,3,Thursday,0,72
2015-04-23 01:00:00,1.000000,1.000000,0.216667,3,Thursday,1,73
2015-04-23 02:00:00,0.000000,0.000000,0.000000,3,Thursday,2,74
2015-04-23 03:00:00,0.000000,0.000000,0.000000,3,Thursday,3,75
2015-04-23 04:00:00,1.000000,1.000000,0.233333,3,Thursday,4,76
2015-04-23 05:00:00,6.000000,4.000000,0.583333,3,Thursday,5,77
2015-04-23 06:00:00,6.000000,7.000000,1.183333,3,Thursday,6,78
2015-04-23 07:00:00,24.000000,20.000000,3.400000,3,Thursday,7,79
2015-04-23 08:00:00,44.000000,40.000000,6.150000,3,Thursday,8,80
2015-04-23 09:00:00,41.000000,46.000000,6.933333,3,Thursday,9,81
2015-04-23 10:00:00,19.000000,20.000000,4.833333,3,Thursday,10,82
2015-04-23 11:00:00,27.000000,25.000000,5.233333,3,Thursday,11,83
2015-04-23 12:00:00,14.000000,17.000000,1.800000,3,Thursday,12,84
2015-04-23 13:00:00,10.000000,12.000000,2.366667,3,Thursday,13,85
2015-04-23 14:00:00,6.000000,4.000000,1.750000,3,Thursday,14,86
2015-04-23 15:00:00,15.000000,13.000000,3.616667,3,Thursday,15,87
2015-04-23 16:00:00,14.000000,16.000000,4.133333,3,Thursday,16,88
2015-04-23 17:00:00,37.000000,29.000000,8.316667,3,Thursday,17,89
2015-04-23 18:00:00,24.000000,30.000000,7.033333,3,Thursday,18,90
2015-04-23 19:00:00,6.000000,6.000000,2.850000,3,Thursday,19,91
2015-04-23 20:00:00,5.000000,7.000000,2.550000,3,Thursday,20,92
2015-04-23 21:00:00,6.000000,8.000000,1.816667,3,Thursday,21,93
2015-04-23 22:00:00,7.000000,6.000000,0.666667,3,Thursday,22,94
2015-04-23 23:00:00,5.000000,5.000000,1.483333,3,Thursday,23,95
2015-04-24 00:00:00,3.000000,4.000000,0.633333,4,Friday,0,96
2015-04-24 01:00:00,1.000000,1.000000,0.050000,4,Friday,1,97
2015-04-24 02:00:00,0.000000,0.000000,0.000000,4,Friday,2,98
2015-04-24 03:00:00,0.000000,0.000000,0.000000,4,Friday,3,99
2015-04-24 04:00:00,2.000000,2.000000,0.283333,4,Friday,4,100
2015-04-24 05:00:00,1.000000,1.000000,0.050000,4,Friday,5,101
2015-04-24 06:00:00,3.000000,2.000000,0.233333,4,Friday,6,102
2015-04-24 07:00:00,20.000000,13.000000,2.933333,4,Friday,7,103
2015-04-24 08:00:00,27.000000,29.000000,4.050000,4,Friday,8,104
2015-04-24 09:00:00,28.000000,34.000000,4.133333,4,Friday,9,105
2015-04-24 10:00:00,17.000000,14.000000,3.316667,4,Friday,10,106
2015-04-24 11:00:00,29.000000,29.000000,4.016667,4,Friday,11,107
2015-04-24 12:00:00,15.000000,16.000000,1.833333,4,Friday,12,108
2015-04-24 13:00:00,15.000000,13.000000,1.983333,4,Friday,13,109
2015-04-24 14:00:00,25.000000,16.000000,8.783333,4,Friday,14,110
2015-04-24 15:00:00,16.000000,25.000000,5.933333,4,Friday,15,111
2015-04-24 16:00:00,36.000000,34.000000,8.016667,4,Friday,16,112
2015-04-24 17:00:00,48.000000,43.000000,12.750000,4,Friday,17,113
2015-04-24 18:00:00,38.000000,34.000000,8.866667,4,Friday,18,114
2015-04-24 19:00:00,27.000000,40.000000,8.483333,4,Friday,19,115
2015-04-24 20:00:00,9.000000,10.000000,2.883333,4,Friday,20,116
2015-04-24 21:00:00,10.000000,9.000000,2.316667,4,Friday,21,117
2015-04-24 22:00:00,10.000000,10.000000,2.066667,4,Friday,22,118
2015-04-24 23:00:00,6.000000,6.000000,0.916667,4,Friday,23,119
2015-04-25 00:00:00,4.000000,6.000000,0.666667,5,Saturday,0,120
2015-04-25 01:00:00,4.000000,4.000000,0.616667,5,Saturday,1,121
2015-04-25 02:00:00,1.000000,1.000000,0.133333,5,Saturday,2,122
2015-04-25 03:00:00,2.000000,2.000000,0.416667,5,Saturday,3,123
2015-04-25 04:00:00,0.000000,0.000000,0.000000,5,Saturday,4,124
2015-04-25 05:00:00,1.000000,0.000000,0.383333,5,Saturday,5,125
2015-04-25 06:00:00,4.000000,2.000000,0.866667,5,Saturday,6,126
2015-04-25 07:00:00,6.000000,6.000000,1.350000,5,Saturday,7,127
2015-04-25 08:00:00,9.000000,8.000000,1.416667,5,Saturday,8,128
2015-04-25 09:00:00,9.000000,10.000000,3.066667,5,Saturday,9,129
2015-04-25 10:00:00,15.000000,13.000000,6.600000,5,Saturday,10,130
2015-04-25 11:00:00,38.000000,21.000000,16.233333,5,Saturday,11,131
2015-04-25 12:00:00,42.000000,46.000000,20.783333,5,Saturday,12,132
2015-04-25 13:00:00,50.000000,38.000000,27.816667,5,Saturday,13,133
2015-04-25 14:00:00,44.000000,43.000000,33.600000,5,Saturday,14,134
2015-04-25 15:00:00,38.000000,49.000000,25.100000,5,Saturday,15,135
2015-04-25 16:00:00,44.000000,43.000000,19.783333,5,Saturday,16,136
2015-04-25 17:00:00,49.000000,46.000000,21.133333,5,Saturday,17,137
2015-04-25 18:00:00,18.000000,34.000000,12.466667,5,Saturday,18,138
2015-04-25 19:00:00,27.000000,19.000000,11.916667,5,Saturday,19,139
2015-04-25 20:00:00,19.000000,27.000000,9.700000,5,Saturday,20,140
2015-04-25 21:00:00,16.000000,21.000000,5.100000,5,Saturday,21,141
2015-04-25 22:00:00,11.000000,13.000000,2.700000,5,Saturday,22,142
2015-04-25 23:00:00,4.000000,5.000000,0.900000,5,Saturday,23,143
2015-04-26 00:00:00,0.000000,0.000000,0.000000,6,Sunday,0,144
2015-04-26 01:00:00,1.000000,1.000000,0.183333,6,Sunday,1,145
2015-04-26 02:00:00,8.000000,4.000000,2.250000,6,Sunday,2,146
2015-04-26 03:00:00,1.000000,5.000000,2.283333,6,Sunday,3,147
2015-04-26 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
2015-04-26 05:00:00,1.000000,0.000000,0.066667,6,Sunday,5,149
2015-04-26 06:00:00,1.000000,2.000000,0.733333,6,Sunday,6,150
2015-04-26 07:00:00,2.000000,0.000000,0.816667,6,Sunday,7,151
2015-04-26 08:00:00,12.000000,7.000000,4.216667,6,Sunday,8,152
2015-04-26 09:00:00,12.000000,7.000000,6.533333,6,Sunday,9,153
2015-04-26 10:00:00,23.000000,24.000000,8.800000,6,Sunday,10,154
2015-04-26 11:00:00,14.000000,15.000000,9.833333,6,Sunday,11,155
2015-04-26 12:00:00,30.000000,24.000000,12.416667,6,Sunday,12,156
2015-04-26 13:00:00,29.000000,32.000000,14.933333,6,Sunday,13,157
2015-04-26 14:00:00,25.000000,24.000000,13.016667,6,Sunday,14,158
2015-04-26 15:00:00,39.000000,21.000000,20.300000,6,Sunday,15,159
2015-04-26 16:00:00,40.000000,40.000000,35.516667,6,Sunday,16,160
2015-04-26 17:00:00,32.000000,48.000000,23.000000,6,Sunday,17,161
