usertype,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
Short-Term Pass Holder,5,Saturday,17,52.000000,14.065705,0.000000,47.633333,11.314378,1.569022,128.015157,0.804395,0.499530,-0.120727,4.125000,15.675000,22.008333,32.261667,39.991833
Short-Term Pass Holder,5,Saturday,18,52.000000,10.008974,0.000000,36.333333,8.816315,1.222603,77.727402,0.880841,0.679033,-0.120218,2.187500,7.916667,16.245833,22.141667,31.488333
Short-Term Pass Holder,5,Saturday,19,52.000000,7.136859,0.000000,29.366667,7.095702,0.983997,50.348991,0.994233,1.060652,0.826115,0.991667,5.533333,11.687500,18.953333,27.207667
Short-Term Pass Holder,5,Saturday,20,52.000000,5.115705,0.000000,26.716667,5.864217,0.813221,34.389046,1.146317,1.711882,3.109591,0.987500,3.066667,7.125000,16.508333,23.665167
Short-Term Pass Holder,5,Saturday,21,52.000000,3.758974,0.000000,29.166667,5.279398,0.732121,27.872042,1.404478,2.805896,10.163760,0.283333,1.991667,4.783333,13.050833,22.715167
Short-Term Pass Holder,5,Saturday,22,52.000000,2.130128,0.000000,32.133333,4.582758,0.635514,21.001667,2.151400,5.741442,37.415209,0.083333,1.033333,2.620833,5.916667,19.238833
Short-Term Pass Holder,5,Saturday,23,52.000000,1.631090,0.000000,28.933333,4.053374,0.562102,16.429837,2.485071,6.217371,42.237639,0.000000,0.525000,2.229167,3.417500,16.446833
Short-Term Pass Holder,6,Sunday,0,52.000000,1.028205,0.000000,7.583333,1.554064,0.215510,2.415115,1.511434,2.657602,8.462153,0.000000,0.366667,1.558333,3.157500,7.209333
Short-Term Pass Holder,6,Sunday,1,52.000000,0.814423,0.000000,8.000000,1.493982,0.207178,2.231983,1.834406,3.227270,11.959499,0.000000,0.225000,1.087500,3.385833,6.878000
Short-Term Pass Holder,6,Sunday,2,52.000000,0.909295,0.000000,5.533333,1.231775,0.170816,1.517270,1.354649,1.795085,3.289176,0.000000,0.375000,1.291667,3.434167,4.751333
Short-Term Pass Holder,6,Sunday,3,52.000000,0.520513,0.000000,4.000000,0.930848,0.129085,0.866477,1.788328,2.352518,5.351040,0.000000,0.000000,0.600000,2.605833,3.779000
Short-Term Pass Holder,6,Sunday,4,52.000000,0.156410,0.000000,2.016667,0.407917,0.056568,0.166396,2.607992,3.181550,10.388991,0.000000,0.000000,0.012500,1.007500,1.778667
Short-Term Pass Holder,6,Sunday,5,52.000000,0.189103,0.000000,3.000000,0.510008,0.070725,0.260108,2.696989,3.993384,18.557273,0.000000,0.000000,0.070833,1.105000,2.184000
Short-Term Pass Holder,6,Sunday,6,52.000000,0.340064,0.000000,2.916667,0.637544,0.088411,0.406463,1.874776,2.807544,8.741326,0.000000,0.000000,0.541667,1.351667,2.891167
Short-Term Pass Holder,6,Sunday,7,52.000000,0.865064,0.000000,4.783333,1.310886,0.181787,1.718423,1.515363,1.651554,1.724841,0.000000,0.166667,1.162500,3.674167,4.638833
Short-Term Pass Holder,6,Sunday,8,52.000000,1.687500,0.000000,13.666667,2.226291,0.308731,4.956371,1.319283,3.371731,16.059923,0.179167,1.241667,2.500000,3.965000,10.079667
Short-Term Pass Holder,6,Sunday,9,52.000000,3.707051,0.000000,17.016667,3.780198,0.524219,14.289895,1.019732,1.674786,3.106322,1.079167,2.683333,4.766667,11.036667,16.013667
Short-Term Pass Holder,6,Sunday,10,52.000000,6.292949,0.000000,20.066667,5.272595,0.731177,27.800254,0.837858,1.012931,0.289889,2.233333,4.716667,7.995833,16.941667,19.361167
Short-Term Pass Holder,6,Sunday,11,52.000000,9.914744,0.000000,27.833333,7.700853,1.067916,59.303144,0.776707,0.703007,-0.292622,4.162500,8.816667,14.825000,25.724167,27.204333
Short-Term Pass Holder,6,Sunday,12,52.000000,12.598397,0.000000,39.466667,9.642854,1.337223,92.984632,0.765403,0.601264,-0.159370,4.016667,12.775000,20.420833,28.436667,36.321667
Short-Term Pass Holder,6,Sunday,13,52.000000,14.485897,0.000000,47.283333,11.170284,1.549040,124.775244,0.771114,0.476031,-0.152918,3.820833,15.658333,21.941667,32.354167,40.109333
Short-Term Pass Holder,6,Sunday,14,52.000000,15.779808,0.000000,46.733333,12.703246,1.761623,161.372455,0.805032,0.420477,-0.787583,2.629167,14.691667,25.645833,36.858333,42.568333
Short-Term Pass Holder,6,Sunday,15,52.000000,16.148077,0.000000,45.066667,12.314483,1.707712,151.646499,0.762598,0.357407,-0.838298,4.641667,15.016667,26.408333,36.815000,42.202167
Short-Term Pass Holder,6,Sunday,16,52.000000,15.411859,0.000000,46.800000,12.223645,1.695115,149.417509,0.793132,0.450562,-0.622821,2.904167,15.591667,24.050000,33.844167,43.944000
Short-Term Pass Holder,6,Sunday,17,52.000000,12.089744,0.000000,33.216667,9.831329,1.363360,96.655023,0.813196,0.464478,-0.946279,3.266667,10.233333,19.495833,29.052500,31.618667
Short-Term Pass Holder,6,Sunday,18,52.000000,8.340385,0.000000,26.983333,7.766492,1.077019,60.318402,0.931191,0.607707,-0.803158,0.950000,6.258333,15.145833,21.499167,25.631833
Short-Term Pass Holder,6,Sunday,19,52.000000,5.495513,0.000000,23.250000,5.810962,0.805835,33.767278,1.057401,1.179132,0.667583,1.000000,3.400000,8.395833,16.857500,20.292000
Short-Term Pass Holder,6,Sunday,20,52.000000,3.976282,0.000000,28.300000,5.362185,0.743601,28.753032,1.348543,2.319930,7.282034,0.270833,2.275000,4.845833,13.029167,21.330000
Short-Term Pass Holder,6,Sunday,21,52.000000,2.808013,0.000000,18.133333,3.464201,0.480398,12.000692,1.233684,2.182550,6.574644,0.283333,1.616667,4.012500,8.279167,14.401833
Short-Term Pass Holder,6,Sunday,22,52.000000,1.719231,0.000000,9.850000,2.258864,0.313248,5.102466,1.313881,1.962161,4.037887,0.075000,0.775000,2.583333,6.813333,9.297500
Short-Term Pass Holder,6,Sunday,23,52.000000,1.113462,0.000000,5.850000,1.639471,0.227354,2.687865,1.472409,1.643578,1.639007,0.000000,0.400000,1.345833,4.709167,5.773500
