usertype,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
Member,0,Monday,0,52.000000,0.730769,0.000000,3.000000,0.865808,0.120066,0.749623,1.184789,1.127755,0.730618,0.000000,1.000000,1.000000,2.450000,3.000000
Member,0,Monday,1,52.000000,0.384615,0.000000,3.000000,0.661367,0.091715,0.437406,1.719553,1.924542,4.084951,0.000000,0.000000,1.000000,1.450000,2.490000
Member,0,Monday,2,52.000000,0.346154,0.000000,4.000000,0.813721,0.112843,0.662142,2.350749,2.905744,9.124146,0.000000,0.000000,0.000000,2.000000,3.490000
Member,0,Monday,3,52.000000,0.076923,0.000000,1.000000,0.269069,0.037313,0.072398,3.497899,3.270535,9.042959,0.000000,0.000000,0.000000,1.000000,1.000000
Member,0,Monday,4,52.000000,0.884615,0.000000,3.000000,0.783503,0.108652,0.613876,0.885699,0.462862,-0.461565,0.000000,1.000000,1.000000,2.000000,2.490000
Member,0,Monday,5,52.000000,2.173077,0.000000,6.000000,1.382257,0.191685,1.910633,0.636083,0.695973,0.555396,1.000000,2.000000,3.000000,4.000000,6.000000
Member,0,Monday,6,52.000000,5.057692,0.000000,10.000000,2.622777,0.363714,6.878959,0.518572,0.077163,-1.035043,3.000000,5.000000,7.000000,9.000000,9.490000
Member,0,Monday,7,52.000000,16.576923,1.000000,27.000000,6.007662,0.833113,36.092006,0.362411,-0.584391,0.146804,13.000000,17.000000,21.000000,25.000000,26.490000
Member,0,Monday,8,52.000000,34.500000,4.000000,58.000000,12.727152,1.764938,161.980392,0.368903,-0.519965,-0.278618,24.750000,36.500000,44.250000,52.450000,56.470000
Member,0,Monday,9,52.000000,29.788462,1.000000,47.000000,11.047733,1.532045,122.052413,0.370873,-0.635208,-0.252214,23.250000,31.000000,39.000000,44.350000,47.000000
Member,0,Monday,10,52.000000,14.134615,4.000000,24.000000,5.401630,0.749071,29.177602,0.382156,-0.112576,-1.023611,10.000000,13.500000,19.000000,22.000000,23.490000
Member,0,Monday,11,52.000000,12.057692,2.000000,22.000000,4.599290,0.637807,21.153469,0.381440,-0.002039,-0.257340,9.750000,12.000000,15.250000,19.450000,21.490000
Member,0,Monday,12,52.000000,12.019231,1.000000,27.000000,6.159610,0.854184,37.940799,0.512480,0.390335,-0.434161,7.750000,11.000000,17.000000,23.000000,25.470000
Member,0,Monday,13,52.000000,11.403846,3.000000,25.000000,5.373353,0.745150,28.872926,0.471188,0.355356,-0.576235,7.000000,10.500000,15.250000,19.450000,22.960000
Member,0,Monday,14,52.000000,8.519231,1.000000,18.000000,4.254135,0.589942,18.097662,0.499357,0.322080,-0.754144,5.000000,8.000000,12.000000,15.450000,16.980000
Member,0,Monday,15,52.000000,9.730769,0.000000,27.000000,4.606540,0.638812,21.220211,0.473399,0.817992,2.732508,7.000000,9.000000,12.000000,16.000000,21.900000
Member,0,Monday,16,52.000000,17.500000,6.000000,32.000000,6.316800,0.875983,39.901961,0.360960,-0.061892,-0.468615,12.000000,18.000000,22.000000,26.000000,30.980000
Member,0,Monday,17,52.000000,32.442308,9.000000,52.000000,10.254437,1.422034,105.153469,0.316082,-0.232150,-0.565719,23.750000,34.000000,39.000000,48.450000,50.980000
Member,0,Monday,18,52.000000,24.192308,5.000000,41.000000,9.368362,1.299158,87.766214,0.387246,-0.358444,-0.818956,18.000000,25.500000,32.000000,37.450000,39.470000
Member,0,Monday,19,52.000000,14.153846,2.000000,28.000000,6.362835,0.882366,40.485671,0.449548,0.223459,-0.604921,9.000000,12.500000,18.250000,25.000000,26.980000
Member,0,Monday,20,52.000000,8.980769,0.000000,20.000000,4.976377,0.690099,24.764329,0.554115,0.555962,-0.361199,5.750000,8.000000,12.000000,18.450000,20.000000
Member,0,Monday,21,52.000000,5.634615,0.000000,14.000000,3.378298,0.468486,11.412896,0.599561,0.297007,-0.655927,3.000000,6.000000,8.000000,10.450000,12.980000
Member,0,Monday,22,52.000000,3.653846,0.000000,10.000000,2.358835,0.327112,5.564103,0.645576,0.656972,0.148438,2.000000,3.000000,5.000000,8.000000,9.490000
Member,0,Monday,23,52.000000,2.615385,0.000000,12.000000,2.134257,0.295968,4.555053,0.816039,1.759900,5.952546,1.000000,2.000000,4.000000,5.450000,8.940000
Member,1,Tuesday,0,52.000000,1.384615,0.000000,4.000000,1.069247,0.148278,1.143288,0.772234,0.363040,-0.693751,1.000000,1.000000,2.000000,3.000000,3.490000
Member,1,Tuesday,1,52.000000,0.750000,0.000000,4.000000,0.947132,0.131344,0.897059,1.262843,1.251059,1.413474,0.000000,0.000000,1.000000,2.000000,3.490000
Member,1,Tuesday,2,52.000000,0.192308,0.000000,2.000000,0.444507,0.061642,0.197587,2.311438,2.279220,4.804759,0.000000,0.000000,0.000000,1.000000,1.490000
Member,1,Tuesday,3,52.000000,0.153846,0.000000,1.000000,0.364321,0.050522,0.132730,2.368088,1.976277,1.980390,0.000000,0.000000,0.000000,1.000000,1.000000
Member,1,Tuesday,4,52.000000,1.038462,0.000000,3.000000,0.791165,0.109715,0.625943,0.761863,0.424690,-0.137631,0.750000,1.000000,1.250000,2.000000,3.000000
Member,1,Tuesday,5,52.000000,2.346154,0.000000,8.000000,1.725070,0.239224,2.975867,0.735276,0.819235,0.946081,1.000000,2.000000,3.250000,5.000000,6.980000
Member,1,Tuesday,6,52.000000,6.192308,2.000000,11.000000,2.232017,0.309525,4.981900,0.360450,0.122957,-0.515279,5.000000,6.000000,8.000000,10.000000,11.000000
Member,1,Tuesday,7,52.000000,20.038462,4.000000,34.000000,7.043176,0.976713,49.606335,0.351483,-0.085209,-0.652222,14.750000,20.000000,26.000000,30.450000,32.980000
Member,1,Tuesday,8,52.000000,41.480769,19.000000,59.000000,10.380015,1.439449,107.744721,0.250237,-0.283753,-0.804967,34.000000,42.000000,50.250000,55.450000,57.470000
Member,1,Tuesday,9,52.000000,33.769231,15.000000,55.000000,8.864150,1.229236,78.573152,0.262492,0.337024,-0.065477,28.000000,33.000000,40.000000,49.800000,53.980000
Member,1,Tuesday,10,52.000000,17.576923,5.000000,33.000000,6.001131,0.832207,36.013575,0.341421,0.253354,0.575402,14.000000,17.000000,21.000000,27.900000,32.490000
Member,1,Tuesday,11,52.000000,14.115385,4.000000,23.000000,4.771870,0.661739,22.770739,0.338062,0.095699,-0.726226,11.000000,14.000000,17.000000,22.000000,22.490000
Member,1,Tuesday,12,52.000000,13.442308,4.000000,29.000000,5.225929,0.724706,27.310332,0.388767,0.299238,0.015940,9.000000,13.500000,17.000000,20.000000,25.430000
Member,1,Tuesday,13,52.000000,11.423077,2.000000,24.000000,5.359054,0.743167,28.719457,0.469143,0.090763,-0.521415,7.750000,12.000000,15.000000,19.800000,22.980000
Member,1,Tuesday,14,52.000000,9.538462,2.000000,17.000000,3.806401,0.527853,14.488688,0.399058,0.131722,-0.703017,6.000000,9.500000,12.000000,16.000000,17.000000
Member,1,Tuesday,15,52.000000,10.788462,2.000000,22.000000,4.460443,0.618552,19.895551,0.413446,0.093161,-0.099233,8.000000,11.000000,14.000000,16.450000,21.490000
Member,1,Tuesday,16,52.000000,20.403846,10.000000,35.000000,5.851963,0.811521,34.245475,0.286807,0.473326,-0.147402,17.000000,19.500000,24.000000,30.450000,34.490000
Member,1,Tuesday,17,52.000000,35.519231,17.000000,67.000000,10.962486,1.520223,120.176094,0.308635,0.238693,0.078318,29.250000,36.000000,42.000000,52.350000,60.370000
Member,1,Tuesday,18,52.000000,25.307692,5.000000,40.000000,8.976087,1.244759,80.570136,0.354678,-0.610873,-0.484429,19.250000,28.000000,31.250000,36.900000,40.000000
Member,1,Tuesday,19,52.000000,15.326923,2.000000,32.000000,7.422069,1.029256,55.087104,0.484250,0.221835,-0.709922,9.750000,15.000000,21.000000,26.900000,30.980000
Member,1,Tuesday,20,52.000000,9.269231,0.000000,26.000000,5.800999,0.804454,33.651584,0.625834,0.683886,0.157800,4.750000,8.500000,13.250000,18.000000,24.470000
Member,1,Tuesday,21,52.000000,7.115385,1.000000,21.000000,4.386494,0.608297,19.241327,0.616480,0.855831,0.717864,4.000000,6.000000,9.500000,14.000000,18.960000
Member,1,Tuesday,22,52.000000,4.076923,0.000000,11.000000,2.487980,0.345021,6.190045,0.610259,0.782711,0.491697,2.000000,4.000000,5.000000,9.000000,10.490000
Member,1,Tuesday,23,52.000000,2.980769,0.000000,9.000000,1.935128,0.268354,3.744721,0.649204,0.669799,0.729896,1.000000,3.000000,4.000000,6.450000,7.980000
Member,2,Wednesday,0,52.000000,1.442308,0.000000,5.000000,1.258905,0.174579,1.584842,0.872841,1.116613,1.072807,1.000000,1.000000,2.000000,4.000000,5.000000
Member,2,Wednesday,1,52.000000,0.730769,0.000000,5.000000,1.068541,0.148180,1.141780,1.462214,2.073371,5.173004,0.000000,0.000000,1.000000,2.450000,4.490000
Member,2,Wednesday,2,52.000000,0.173077,0.000000,2.000000,0.430283,0.059669,0.185143,2.486078,2.515657,6.114806,0.000000,0.000000,0.000000,1.000000,1.490000
Member,2,Wednesday,3,52.000000,0.096154,0.000000,1.000000,0.297678,0.041281,0.088612,3.095854,2.821838,6.199899,0.000000,0.000000,0.000000,1.000000,1.000000
Member,2,Wednesday,4,52.000000,1.153846,0.000000,3.000000,0.776736,0.107714,0.603318,0.673171,0.505191,0.236217,1.000000,1.000000,2.000000,2.450000,3.000000
Member,2,Wednesday,5,52.000000,2.403846,0.000000,6.000000,1.431571,0.198523,2.049397,0.595534,0.493119,-0.082602,1.750000,2.000000,3.000000,5.000000,5.490000
Member,2,Wednesday,6,52.000000,5.923077,2.000000,12.000000,2.626010,0.364162,6.895928,0.443352,0.559875,-0.540847,4.000000,6.000000,7.000000,11.000000,11.490000
Member,2,Wednesday,7,52.000000,19.038462,5.000000,34.000000,6.410658,0.888998,41.096531,0.336721,-0.086833,-0.232914,14.750000,19.500000,23.000000,28.900000,31.960000
Member,2,Wednesday,8,52.000000,38.192308,12.000000,63.000000,10.722961,1.487007,114.981900,0.280762,-0.007269,-0.045802,31.000000,37.500000,46.000000,54.900000,61.470000
Member,2,Wednesday,9,52.000000,33.634615,17.000000,52.000000,9.074914,1.258464,82.354072,0.269809,-0.004654,-1.014179,25.750000,34.000000,40.750000,46.450000,50.470000
Member,2,Wednesday,10,52.000000,16.884615,6.000000,27.000000,4.608831,0.639130,21.241327,0.272960,-0.026856,-0.402438,13.750000,16.500000,21.000000,24.450000,25.980000
Member,2,Wednesday,11,52.000000,14.057692,5.000000,26.000000,5.355640,0.742694,28.682881,0.380976,0.431141,-0.509463,10.750000,13.500000,17.250000,23.000000,26.000000
Member,2,Wednesday,12,52.000000,14.615385,2.000000,29.000000,5.243685,0.727168,27.496229,0.358778,0.402946,0.935274,12.000000,14.000000,17.000000,23.450000,27.980000
Member,2,Wednesday,13,52.000000,12.692308,2.000000,30.000000,6.066748,0.841307,36.805430,0.477986,0.570076,0.535343,7.750000,13.000000,16.000000,22.900000,28.980000
Member,2,Wednesday,14,52.000000,9.096154,3.000000,20.000000,3.471224,0.481372,12.049397,0.381614,0.360632,0.790583,7.000000,9.000000,11.000000,14.450000,17.450000
Member,2,Wednesday,15,52.000000,10.884615,3.000000,22.000000,4.213209,0.584267,17.751131,0.387079,0.443745,-0.144092,8.000000,10.000000,13.000000,17.000000,20.980000
Member,2,Wednesday,16,52.000000,20.980769,10.000000,35.000000,5.764973,0.799458,33.234917,0.274774,0.226783,-0.112982,17.000000,21.000000,24.250000,30.900000,33.980000
Member,2,Wednesday,17,52.000000,35.788462,9.000000,56.000000,10.974724,1.521920,120.444570,0.306655,-0.499285,0.077180,28.000000,38.000000,44.000000,52.350000,55.490000
Member,2,Wednesday,18,52.000000,26.538462,4.000000,46.000000,9.155437,1.269631,83.822021,0.344987,-0.156025,-0.376734,21.000000,26.000000,33.000000,40.450000,44.470000
Member,2,Wednesday,19,52.000000,16.865385,2.000000,34.000000,8.041629,1.115173,64.667798,0.476813,0.009138,-0.623508,11.000000,16.500000,23.000000,30.450000,32.470000
Member,2,Wednesday,20,52.000000,9.980769,0.000000,21.000000,4.738207,0.657071,22.450603,0.474734,-0.059991,-0.384792,6.000000,11.000000,13.000000,17.450000,19.980000
Member,2,Wednesday,21,52.000000,8.192308,1.000000,23.000000,5.313831,0.736896,28.236802,0.648637,1.033271,0.579650,4.000000,7.000000,11.000000,19.000000,21.980000
Member,2,Wednesday,22,52.000000,4.807692,0.000000,13.000000,2.924129,0.405504,8.550528,0.608219,0.760095,0.490273,3.000000,4.000000,6.000000,10.000000,12.490000
Member,2,Wednesday,23,52.000000,2.942308,0.000000,7.000000,1.944459,0.269648,3.780920,0.660862,0.566909,-0.579937,1.000000,2.500000,4.000000,6.450000,7.000000
Member,3,Thursday,0,53.000000,1.566038,0.000000,4.000000,1.118196,0.153596,1.250363,0.714029,0.256983,-0.767121,1.000000,1.000000,2.000000,3.000000,4.000000
Member,3,Thursday,1,53.000000,0.698113,0.000000,4.000000,0.889791,0.122222,0.791727,1.274565,1.496278,2.697864,0.000000,0.000000,1.000000,2.000000,3.480000
Member,3,Thursday,2,53.000000,0.452830,0.000000,3.000000,0.666969,0.091615,0.444848,1.472890,1.593270,2.977594,0.000000,0.000000,1.000000,1.400000,2.480000
Member,3,Thursday,3,53.000000,0.132075,0.000000,1.000000,0.341813,0.046952,0.116836,2.588011,2.237207,3.121520,0.000000,0.000000,0.000000,1.000000,1.000000
Member,3,Thursday,4,53.000000,0.924528,0.000000,4.000000,0.805010,0.110577,0.648041,0.870725,1.289190,3.346302,0.000000,1.000000,1.000000,2.000000,3.480000
Member,3,Thursday,5,53.000000,2.283019,0.000000,6.000000,1.668456,0.229180,2.783745,0.730811,0.434132,-0.571735,1.000000,2.000000,4.000000,5.000000,6.000000
Member,3,Thursday,6,53.000000,6.113208,0.000000,13.000000,2.826117,0.388197,7.986938,0.462297,-0.178077,0.053151,5.000000,6.000000,8.000000,10.000000,11.960000
Member,3,Thursday,7,53.000000,17.566038,0.000000,30.000000,7.368095,1.012086,54.288824,0.419451,-0.661163,-0.123783,12.000000,19.000000,23.000000,27.000000,28.960000
Member,3,Thursday,8,53.000000,38.509434,1.000000,56.000000,12.808685,1.759408,164.062409,0.332612,-1.298352,1.686493,33.000000,41.000000,47.000000,52.800000,56.000000
Member,3,Thursday,9,53.000000,33.132075,0.000000,51.000000,11.734298,1.611830,137.693759,0.354167,-0.760516,0.457117,27.000000,35.000000,42.000000,48.400000,50.480000
Member,3,Thursday,10,53.000000,17.433962,0.000000,28.000000,6.368521,0.874784,40.558055,0.365294,-0.802897,0.721460,15.000000,18.000000,22.000000,26.400000,27.480000
Member,3,Thursday,11,53.000000,14.264151,3.000000,27.000000,5.317428,0.730405,28.275036,0.372783,-0.169093,-0.029777,11.000000,15.000000,17.000000,21.000000,26.480000
Member,3,Thursday,12,53.000000,13.905660,4.000000,25.000000,5.654352,0.776685,31.971698,0.406622,-0.055985,-0.707848,10.000000,13.000000,18.000000,22.800000,24.480000
Member,3,Thursday,13,53.000000,13.320755,4.000000,30.000000,6.231970,0.856027,38.837446,0.467839,0.576502,0.121456,8.000000,14.000000,16.000000,25.400000,28.960000
Member,3,Thursday,14,53.000000,9.641509,2.000000,25.000000,4.599725,0.631821,21.157475,0.477075,0.474918,0.808188,6.000000,10.000000,13.000000,15.000000,20.840000
Member,3,Thursday,15,53.000000,12.490566,0.000000,21.000000,5.191052,0.713046,26.947025,0.415598,-0.310663,-0.719852,8.000000,13.000000,17.000000,20.000000,20.480000
Member,3,Thursday,16,53.000000,18.698113,0.000000,40.000000,7.281655,1.000212,53.022496,0.389433,-0.128654,0.748444,15.000000,19.000000,24.000000,27.400000,34.800000
Member,3,Thursday,17,53.000000,32.735849,0.000000,56.000000,13.240600,1.818736,175.313498,0.404468,-0.527426,-0.117533,23.000000,34.000000,43.000000,50.400000,53.920000
Member,3,Thursday,18,53.000000,26.245283,0.000000,46.000000,9.815423,1.348252,96.342525,0.373988,-0.770497,0.492981,22.000000,28.000000,33.000000,39.000000,42.880000
Member,3,Thursday,19,53.000000,15.547170,0.000000,30.000000,7.231252,0.993289,52.291001,0.465117,-0.196460,-0.536196,11.000000,16.000000,21.000000,25.800000,29.480000
Member,3,Thursday,20,53.000000,9.415094,0.000000,24.000000,5.039971,0.692293,25.401306,0.535308,0.458850,0.436070,6.000000,9.000000,12.000000,17.000000,22.440000
Member,3,Thursday,21,53.000000,7.132075,1.000000,20.000000,4.081090,0.560581,16.655298,0.572216,0.770831,0.604257,4.000000,7.000000,9.000000,13.400000,17.920000
Member,3,Thursday,22,53.000000,4.698113,0.000000,13.000000,2.839183,0.389992,8.060958,0.604324,0.386908,0.086454,3.000000,4.000000,7.000000,9.000000,11.440000
Member,3,Thursday,23,53.000000,2.830189,0.000000,9.000000,2.326568,0.319579,5.412917,0.822054,0.842101,0.085661,1.000000,2.000000,4.000000,7.400000,8.480000
Member,4,Friday,0,52.000000,1.615385,0.000000,4.000000,1.157310,0.160490,1.339367,0.716430,0.181222,-0.978770,1.000000,1.500000,3.000000,3.000000,4.000000
Member,4,Friday,1,52.000000,0.807692,0.000000,4.000000,1.048593,0.145414,1.099548,1.298258,1.463062,1.870783,0.000000,0.500000,1.000000,3.000000,4.000000
Member,4,Friday,2,52.000000,0.557692,0.000000,4.000000,0.751820,0.104259,0.565234,1.348092,2.099454,7.348706,0.000000,0.000000,1.000000,1.450000,2.980000
Member,4,Friday,3,52.000000,0.230769,0.000000,3.000000,0.581256,0.080606,0.337858,2.518775,3.056191,10.568979,0.000000,0.000000,0.000000,1.000000,2.490000
Member,4,Friday,4,52.000000,1.153846,0.000000,5.000000,1.055046,0.146309,1.113122,0.914373,1.243424,2.686787,0.000000,1.000000,2.000000,2.450000,4.490000
Member,4,Friday,5,52.000000,1.634615,0.000000,6.000000,1.521465,0.210989,2.314857,0.930779,0.723435,-0.039647,0.000000,1.000000,3.000000,4.000000,5.490000
Member,4,Friday,6,52.000000,5.269231,0.000000,10.000000,2.590445,0.359230,6.710407,0.491617,0.014744,-0.555809,3.000000,5.000000,7.000000,10.000000,10.000000
Member,4,Friday,7,52.000000,16.442308,0.000000,34.000000,6.818123,0.945504,46.486802,0.414669,-0.165311,0.273220,13.000000,17.000000,21.000000,26.000000,31.450000
Member,4,Friday,8,52.000000,34.211538,0.000000,52.000000,11.340257,1.572611,128.601433,0.331475,-1.098206,1.300170,29.000000,36.000000,42.000000,47.900000,50.980000
Member,4,Friday,9,52.000000,30.076923,2.000000,54.000000,10.403329,1.442682,108.229261,0.345891,-0.471575,0.468028,23.750000,31.500000,36.000000,43.450000,49.410000
Member,4,Friday,10,52.000000,16.384615,2.000000,28.000000,5.134099,0.711971,26.358974,0.313349,-0.399328,0.594460,13.000000,17.500000,19.000000,23.900000,26.980000
Member,4,Friday,11,52.000000,13.423077,2.000000,32.000000,5.591822,0.775446,31.268477,0.416583,0.566583,1.302377,10.000000,13.000000,17.250000,20.450000,28.430000
Member,4,Friday,12,52.000000,14.173077,1.000000,27.000000,6.236267,0.864815,38.891026,0.440008,0.025128,-0.483596,9.750000,14.000000,18.250000,25.000000,26.490000
Member,4,Friday,13,52.000000,12.538462,2.000000,26.000000,5.503872,0.763250,30.292609,0.438959,0.328306,-0.624766,8.750000,11.500000,17.000000,21.450000,23.960000
Member,4,Friday,14,52.000000,9.076923,0.000000,20.000000,4.342432,0.602187,18.856712,0.478403,0.063765,-0.200133,6.750000,9.000000,12.250000,15.450000,18.470000
Member,4,Friday,15,52.000000,13.019231,2.000000,25.000000,5.311808,0.736615,28.215309,0.407997,-0.142595,-0.379047,9.750000,12.500000,16.250000,21.000000,23.470000
